"GM18558","GM18960","GM19240","Guchi","Jaqo","Jingjing"
"ENSG00000100104",33,43,22,9,9,21
"ENSG00000185359",58,51,25,13,41,9
"ENSG00000146733",14,20,31,19,16,13
"ENSG00000023608",36,28,16,6,12,9
"ENSG00000102316",43,41,30,45,60,61
"ENSG00000119723",11,16,27,9,9,3
"ENSG00000124299",19,50,37,17,22,15
"ENSG00000140521",33,32,33,28,31,22
"ENSG00000171723",24,38,39,12,19,1
"ENSG00000100209",12,18,22,12,18,63
"ENSG00000005187",11,15,43,3,4,25
"ENSG00000042429",40,36,24,25,45,7
"ENSG00000171241",7,27,12,6,6,6
"ENSG00000256525",12,14,24,13,17,21
"ENSG00000126368",15,10,48,2,5,19
"ENSG00000204165",2,2,29,3,3,22
"ENSG00000140961",4,2,15,3,3,5
"ENSG00000133195",5,8,10,3,6,5
"ENSG00000136045",83,94,55,78,85,82
"ENSG00000100304",36,64,48,5,22,3
"ENSG00000159579",27,37,27,17,29,7
"ENSG00000129250",49,84,68,43,45,8
"ENSG00000154237",8,13,30,6,9,8
"ENSG00000087074",40,28,33,10,12,26
"ENSG00000068308",41,62,67,19,37,34
"ENSG00000023191",36,90,14,13,34,46
"ENSG00000154889",12,15,28,4,8,11
"ENSG00000173757",28,37,53,12,28,12
"ENSG00000100345",235,263,151,119,168,26
"ENSG00000126581",34,65,77,36,47,34
"ENSG00000140398",5,1,3,13,14,30
"ENSG00000140386",5,9,23,4,7,9
"ENSG00000121281",13,18,23,3,7,6
"ENSG00000155330",16,9,81,10,23,9
"ENSG00000132600",9,14,22,13,16,34
"ENSG00000102910",25,31,46,36,36,13
"ENSG00000134444",18,12,27,6,9,1
"ENSG00000165704",76,141,129,103,63,47
"ENSG00000164978",13,23,18,11,9,34
"ENSG00000100092",20,62,33,29,37,19
"ENSG00000128203",19,6,30,9,10,3
"ENSG00000166123",11,12,21,3,12,3
"ENSG00000101216",4,6,22,4,5,5
"ENSG00000167216",1,2,9,3,1,5
"ENSG00000080815",27,29,32,13,17,1
"ENSG00000171940",16,22,15,23,25,14
"ENSG00000125826",24,40,32,12,20,32
"ENSG00000181523",3,7,7,2,5,2
"ENSG00000186575",10,6,17,6,7,7
"ENSG00000011260",46,108,45,34,51,69
"ENSG00000258890",29,16,32,4,16,23
"ENSG00000165283",145,201,191,102,129,149
"ENSG00000108559",30,72,44,21,21,16
"ENSG00000153066",28,53,55,18,17,10
"ENSG00000133142",45,48,28,29,21,11
"ENSG00000086967",3,3,1,4,11,37
"ENSG00000184381",5,3,22,3,9,12
"ENSG00000132024",15,20,13,6,15,16
"ENSG00000156256",49,54,67,19,34,33
"ENSG00000166164",53,85,52,50,59,59
"ENSG00000099901",136,193,95,62,84,168
"ENSG00000185033",2,2,28,2,7,9
"ENSG00000104774",39,74,48,21,39,28
"ENSG00000073169",8,17,18,3,9,32
"ENSG00000100056",20,13,38,13,18,9
"ENSG00000108622",24,20,40,5,3,10
"ENSG00000119655",204,142,73,58,74,48
"ENSG00000124333",21,31,65,16,22,7
"ENSG00000100296",23,27,62,45,30,122
"ENSG00000167774",43,60,62,189,269,1044
"ENSG00000054611",21,40,67,13,16,26
"ENSG00000108669",87,129,91,52,55,2
"ENSG00000184470",18,17,33,9,9,18
"ENSG00000133983",66,84,18,34,28,114
"ENSG00000198286",17,21,23,3,6,9
"ENSG00000157353",5,6,6,3,6,12
"ENSG00000129197",34,47,40,62,65,66
"ENSG00000108443",19,24,30,9,14,12
"ENSG00000183765",6,15,28,3,3,17
"ENSG00000100353",224,331,199,189,138,45
"ENSG00000174915",22,21,34,6,8,7
"ENSG00000091651",16,38,66,27,16,23
"ENSG00000160014",200,220,277,90,189,708
"ENSG00000182185",5,8,13,4,3,6
"ENSG00000173818",5,5,15,2,3,16
"ENSG00000102158",33,42,44,22,20,1
"ENSG00000147155",44,47,58,24,21,72
"ENSG00000100280",38,74,43,28,34,14
"ENSG00000155393",15,15,56,14,8,6
"ENSG00000141127",47,60,79,22,25,11
"ENSG00000047621",14,18,30,6,12,5
"ENSG00000122068",46,71,22,23,60,9
"ENSG00000099949",32,20,32,15,33,23
"ENSG00000131467",66,197,68,109,91,28
"ENSG00000151065",11,19,22,2,3,18
"ENSG00000130714",12,8,38,11,19,15
"ENSG00000164463",6,4,8,2,4,27
"ENSG00000103549",49,55,42,24,42,8
"ENSG00000076650",10,7,44,5,8,19
"ENSG00000090060",77,116,57,65,59,67
"ENSG00000134874",1,3,16,25,7,8
"ENSG00000141524",33,52,23,6,17,33
"ENSG00000189306",48,69,58,16,16,69
"ENSG00000175265",187,73,118,6,15,5
"ENSG00000148843",34,46,63,40,34,52
"ENSG00000092931",10,7,72,3,12,1
"ENSG00000064607",26,39,58,9,20,20
"ENSG00000126756",83,181,152,60,78,300
"ENSG00000102900",37,84,38,46,27,42
"ENSG00000153944",19,18,44,5,16,28
"ENSG00000184992",18,14,20,2,14,15
"ENSG00000099783",170,181,189,113,180,193
"ENSG00000169375",22,29,46,18,21,6
"ENSG00000155034",13,5,4,2,2,3
"ENSG00000069345",99,122,139,57,62,16
"ENSG00000177666",25,28,5,5,12,6
"ENSG00000188917",7,8,15,6,7,5
"ENSG00000166140",11,22,33,10,17,35
"ENSG00000015532",4,7,8,7,10,14
"ENSG00000197943",36,90,155,88,63,40
"ENSG00000077463",10,33,10,2,10,7
"ENSG00000104812",22,41,44,20,19,9
"ENSG00000159618",1,8,30,23,18,30
"ENSG00000105568",182,268,148,162,224,176
"ENSG00000132004",10,8,20,8,6,15
"ENSG00000029639",16,28,28,16,15,10
"ENSG00000196576",37,38,33,2,8,7
"ENSG00000157379",19,24,20,11,16,25
"ENSG00000130150",7,9,18,5,9,14
"ENSG00000100242",24,39,16,20,66,13
"ENSG00000100412",94,129,102,42,46,31
"ENSG00000141627",17,27,52,10,21,4
"ENSG00000160310",27,24,83,20,9,86
"ENSG00000100628",1,10,51,3,7,54
"ENSG00000188554",17,23,36,19,32,18
"ENSG00000015285",56,84,64,46,64,69
"ENSG00000141905",8,9,35,3,4,9
"ENSG00000100379",6,14,9,5,8,20
"ENSG00000100024",10,13,18,3,8,5
"ENSG00000157014",38,31,63,22,25,26
"ENSG00000105325",15,16,14,8,22,14
"ENSG00000128185",10,18,2,7,6,25
"ENSG00000090006",6,9,11,1,5,3
"ENSG00000125648",25,41,24,8,14,15
"ENSG00000124226",95,75,32,32,54,14
"ENSG00000108784",4,8,2,8,7,7
"ENSG00000198668",82,147,117,84,126,68
"ENSG00000177600",1218,1076,517,414,503,3376
"ENSG00000105647",11,16,6,9,13,4
"ENSG00000063241",27,49,23,4,4,43
"ENSG00000150977",109,174,136,19,40,11
"ENSG00000100422",20,30,28,4,14,3
"ENSG00000073417",15,19,33,14,14,11
"ENSG00000167930",16,30,17,8,14,10
"ENSG00000100300",23,69,26,3,7,96
"ENSG00000160191",2,1,24,1,5,47
"ENSG00000108821",4,10,15,2,2,4
"ENSG00000167522",13,7,20,3,9,6
"ENSG00000254536",21,47,14,3,3,3
"ENSG00000101336",2,21,62,3,2,11
"ENSG00000179262",107,134,60,46,76,34
"ENSG00000023318",102,141,88,45,59,67
"ENSG00000008056",80,58,106,3,25,453
"ENSG00000131051",129,129,103,59,112,40
"ENSG00000100028",47,117,257,67,66,403
"ENSG00000106803",157,273,216,64,164,649
"ENSG00000104980",58,52,67,28,28,21
"ENSG00000166233",38,37,24,19,25,12
"ENSG00000161533",12,23,23,11,10,22
"ENSG00000182149",71,70,97,70,69,8
"ENSG00000130779",15,19,36,8,11,5
"ENSG00000140400",27,25,46,9,24,28
"ENSG00000012048",4,12,1,8,8,16
"ENSG00000134440",122,134,61,65,107,16
"ENSG00000156642",73,50,41,28,28,19
"ENSG00000119689",67,83,90,32,41,10
"ENSG00000164466",37,51,40,12,17,8
"ENSG00000095066",29,41,39,2,3,9
"ENSG00000101811",25,40,22,13,20,15
"ENSG00000077312",42,107,24,16,30,73
"ENSG00000187325",8,20,36,13,7,3
"ENSG00000089289",66,73,95,71,59,117
"ENSG00000197381",1,1,26,12,9,6
"ENSG00000166548",2,3,24,5,18,8
"ENSG00000198276",17,32,11,4,16,35
"ENSG00000183172",40,110,42,87,15,373
"ENSG00000108788",38,52,31,17,21,6
"ENSG00000129636",20,29,69,17,27,11
"ENSG00000136891",38,45,47,19,21,37
"ENSG00000134070",19,10,14,17,30,11
"ENSG00000178971",18,19,40,6,13,9
"ENSG00000172775",24,53,40,14,20,12
"ENSG00000100219",47,144,395,24,50,13
"ENSG00000089351",27,48,20,33,47,14
"ENSG00000182446",37,46,92,22,30,8
"ENSG00000180370",80,61,36,19,51,9
"ENSG00000088387",3,4,25,3,8,4
"ENSG00000007237",30,22,35,5,24,5
"ENSG00000171475",13,10,39,4,10,10
"ENSG00000065457",6,8,34,6,11,9
"ENSG00000181222",43,38,41,11,37,3
"ENSG00000083457",3,9,29,7,3,14
"ENSG00000198920",9,8,11,9,12,112
"ENSG00000166451",5,12,50,4,9,3
"ENSG00000184164",23,55,51,17,15,40
"ENSG00000100124",14,10,19,16,17,9
"ENSG00000068366",38,33,40,19,25,24
"ENSG00000139180",132,189,61,27,47,59
"ENSG00000029725",38,44,39,25,26,36
"ENSG00000134759",41,64,64,20,27,34
"ENSG00000038358",44,53,33,16,29,33
"ENSG00000087088",83,100,167,77,56,280
"ENSG00000171703",16,14,7,3,9,24
"ENSG00000132507",435,627,879,549,390,247
"ENSG00000103978",26,22,38,12,15,20
"ENSG00000134775",5,9,28,3,2,10
"ENSG00000087842",24,32,71,3,6,36
"ENSG00000167302",6,12,16,3,8,6
"ENSG00000072864",30,32,42,16,16,7
"ENSG00000131759",41,46,20,11,18,7
"ENSG00000080603",19,16,21,6,17,5
"ENSG00000160209",45,46,68,27,49,90
"ENSG00000132017",25,29,28,12,11,19
"ENSG00000140575",59,68,67,45,61,14
"ENSG00000179750",8,2,49,1,9,19
"ENSG00000092820",147,241,160,44,53,20
"ENSG00000141543",241,209,84,70,96,109
"ENSG00000100324",11,14,5,4,4,21
"ENSG00000197632",1,2,2,1,1,1
"ENSG00000139266",26,18,24,9,26,6
"ENSG00000205593",16,16,29,3,5,32
"ENSG00000031823",40,48,43,28,33,39
"ENSG00000102096",115,129,130,15,50,3
"ENSG00000061938",5,8,17,3,9,16
"ENSG00000065613",28,16,48,9,16,8
"ENSG00000173821",14,19,45,3,5,23
"ENSG00000111012",3,1,23,2,7,3
"ENSG00000100226",16,27,34,9,15,6
"ENSG00000175826",106,82,107,62,56,42
"ENSG00000106263",160,198,195,115,127,88
"ENSG00000130119",9,10,27,9,15,6
"ENSG00000241343",568,860,912,549,524,2399
"ENSG00000037042",8,12,11,30,29,15
"ENSG00000183337",9,17,34,9,9,12
"ENSG00000185262",29,57,7,1,4,28
"ENSG00000091164",109,149,81,55,98,115
"ENSG00000215193",4,8,53,8,4,2
"ENSG00000104957",19,19,18,7,20,10
"ENSG00000165195",6,6,22,5,9,14
"ENSG00000124422",43,62,33,16,30,5
"ENSG00000100938",30,52,47,21,28,9
"ENSG00000171456",15,11,46,10,28,9
"ENSG00000135698",19,39,27,59,38,37
"ENSG00000017483",35,64,46,9,11,44
"ENSG00000188130",26,31,79,12,5,21
"ENSG00000141456",33,43,19,23,24,84
"ENSG00000134283",62,80,48,19,30,12
"ENSG00000177697",65,44,35,27,30,21
"ENSG00000103507",42,56,24,27,45,22
"ENSG00000051108",190,140,245,40,86,19
"ENSG00000011485",73,97,37,34,39,28
"ENSG00000141522",159,322,90,90,181,87
"ENSG00000186866",11,8,7,9,13,9
"ENSG00000125246",5,2,11,4,3,15
"ENSG00000049618",8,15,34,6,10,3
"ENSG00000179335",34,43,79,22,36,37
"ENSG00000090861",71,127,137,39,52,46
"ENSG00000125534",29,61,10,2,19,47
"ENSG00000087470",49,46,32,18,23,36
"ENSG00000198464",18,16,28,8,8,37
"ENSG00000100697",18,14,29,9,9,6
"ENSG00000176105",12,10,20,5,9,7
"ENSG00000185624",181,285,210,135,220,34
"ENSG00000104964",152,277,282,67,128,44
"ENSG00000063176",12,15,9,3,6,3
"ENSG00000185043",74,84,111,57,65,257
"ENSG00000160633",97,118,60,28,65,44
"ENSG00000126561",60,90,107,31,68,84
"ENSG00000142347",1,2,14,2,2,26
"ENSG00000182473",47,32,28,24,41,54
"ENSG00000104814",59,96,64,54,60,106
"ENSG00000187051",76,104,118,38,37,313
"ENSG00000107643",34,27,37,5,9,12
"ENSG00000108799",13,11,29,9,13,4
"ENSG00000137806",11,11,52,16,17,3
"ENSG00000108389",25,38,55,16,18,5
"ENSG00000157349",50,61,46,22,42,31
"ENSG00000108518",522,935,1658,470,482,944
"ENSG00000105677",68,89,24,30,50,110
"ENSG00000102580",16,25,47,10,16,16
"ENSG00000042088",27,32,45,11,13,11
"ENSG00000205560",42,38,46,13,6,40
"ENSG00000184983",109,174,84,48,35,152
"ENSG00000108528",46,123,39,37,37,21
"ENSG00000011143",7,11,25,3,10,7
"ENSG00000168411",15,27,34,10,10,5
"ENSG00000140931",5,17,18,28,24,7
"ENSG00000128891",44,58,42,16,16,9
"ENSG00000065150",98,170,75,95,138,31
"ENSG00000070761",59,52,20,21,32,22
"ENSG00000113719",66,77,71,29,49,9
"ENSG00000102384",3,6,18,3,3,16
"ENSG00000156531",18,34,28,12,12,3
"ENSG00000196498",20,27,29,6,14,4
"ENSG00000160194",7,9,33,8,17,40
"ENSG00000063244",117,140,101,68,95,25
"ENSG00000146540",10,41,9,3,4,13
"ENSG00000099381",19,17,12,10,18,12
"ENSG00000100097",310,480,149,892,357,1509
"ENSG00000185024",10,14,20,7,12,10
"ENSG00000140553",30,43,33,15,16,22
"ENSG00000132535",15,5,7,1,9,1
"ENSG00000182628",21,26,10,26,23,21
"ENSG00000101843",48,71,25,22,26,19
"ENSG00000074356",19,23,26,6,10,6
"ENSG00000197912",15,16,27,9,14,9
"ENSG00000198901",12,33,42,9,10,16
"ENSG00000185504",6,10,1,4,9,3
"ENSG00000183207",48,114,38,66,72,339
"ENSG00000006831",28,26,52,14,17,9
"ENSG00000047230",12,21,32,6,9,10
"ENSG00000160299",10,16,35,6,9,15
"ENSG00000140853",31,30,38,3,16,6
"ENSG00000105220",313,303,239,234,392,128
"ENSG00000100271",3,6,18,4,5,9
"ENSG00000268465",16,29,38,15,29,34
"ENSG00000100376",9,12,32,9,13,28
"ENSG00000133943",8,19,33,3,4,5
"ENSG00000262660",5,16,7,9,13,24
"ENSG00000249209",74,94,127,171,120,452
"ENSG00000119231",17,14,22,14,16,6
"ENSG00000213145",158,202,77,9,82,360
"ENSG00000072210",14,22,32,11,15,7
"ENSG00000103653",169,225,162,63,90,40
"ENSG00000072786",68,54,51,28,44,9
"ENSG00000139116",12,16,35,8,18,8
"ENSG00000033170",8,25,48,9,7,3
"ENSG00000140497",50,93,76,28,40,44
"ENSG00000007312",107,147,71,22,20,11
"ENSG00000137815",27,38,19,14,34,33
"ENSG00000126759",10,15,20,7,38,13
"ENSG00000131871",70,91,90,27,25,41
"ENSG00000101017",187,226,200,48,52,50
"ENSG00000213923",29,23,32,14,26,12
"ENSG00000004777",3,3,10,1,5,3
"ENSG00000102878",16,6,20,3,5,9
"ENSG00000066739",8,7,25,4,6,12
"ENSG00000100385",51,52,79,63,30,11
"ENSG00000135439",10,14,20,8,9,3
"ENSG00000111011",37,40,72,17,22,32
"ENSG00000108639",177,325,194,64,132,28
"ENSG00000105701",93,146,70,47,71,183
"ENSG00000140043",2,7,23,21,20,6
"ENSG00000257365",6,9,17,6,5,15
"ENSG00000034152",66,56,41,32,50,17
"ENSG00000030582",126,178,103,47,67,47
"ENSG00000261408",7,5,4,45,36,204
"ENSG00000258643",218,307,192,146,124,356
"ENSG00000196365",49,69,35,36,72,83
"ENSG00000166562",113,138,178,121,78,481
"ENSG00000107960",12,24,41,3,9,10
"ENSG00000083290",4,4,20,3,3,9
"ENSG00000075239",51,128,53,39,40,58
"ENSG00000161981",94,176,62,38,52,214
"ENSG00000167740",5,9,7,9,5,13
"ENSG00000170043",128,166,179,99,78,149
"ENSG00000152229",17,11,33,3,17,5
"ENSG00000167005",123,185,64,86,134,56
"ENSG00000108671",115,177,153,63,83,47
"ENSG00000101057",20,84,56,24,12,43
"ENSG00000141577",4,11,16,2,3,17
"ENSG00000177830",23,26,28,23,46,136
"ENSG00000123131",52,97,40,24,26,121
"ENSG00000119509",5,9,25,3,3,11
"ENSG00000155827",24,35,60,21,31,5
"ENSG00000124160",24,34,34,14,18,7
"ENSG00000005007",42,44,27,22,49,9
"ENSG00000182979",47,74,29,22,33,9
"ENSG00000122299",46,57,74,30,40,6
"ENSG00000100403",27,39,19,10,20,5
"ENSG00000182872",48,50,19,19,34,74
"ENSG00000166685",16,16,8,11,13,32
"ENSG00000171570",71,62,75,6,5,32
"ENSG00000177595",4,13,8,2,5,8
"ENSG00000101882",31,42,32,17,20,31
"ENSG00000198876",38,72,59,16,25,10
"ENSG00000074755",10,14,29,6,7,1
"ENSG00000149196",16,46,47,32,23,283
"ENSG00000100084",25,30,34,17,19,10
"ENSG00000088356",62,54,55,21,21,50
"ENSG00000140564",26,14,17,16,28,8
"ENSG00000103222",21,23,26,9,16,3
"ENSG00000120509",33,53,19,43,34,18
"ENSG00000137692",60,73,82,34,41,100
"ENSG00000140367",22,21,50,11,9,9
"ENSG00000110172",67,118,92,46,34,10
"ENSG00000072778",181,182,240,78,98,102
"ENSG00000063177",1088,1248,1551,639,1606,2571
"ENSG00000128294",8,19,32,10,9,11
"ENSG00000125835",265,419,182,96,151,675
"ENSG00000196419",283,547,387,279,245,264
"ENSG00000196547",15,16,25,11,12,7
"ENSG00000100425",13,17,16,5,13,7
"ENSG00000242247",36,53,40,33,28,5
"ENSG00000102898",110,152,136,106,76,174
"ENSG00000089280",228,232,123,131,166,181
"ENSG00000102312",10,11,4,4,8,10
"ENSG00000166575",8,9,26,5,8,3
"ENSG00000161654",33,23,35,21,22,16
"ENSG00000083799",79,102,84,38,42,16
"ENSG00000081760",21,27,32,27,22,3
"ENSG00000105559",2,2,24,3,3,6
"ENSG00000105248",25,34,30,12,22,20
"ENSG00000140848",6,7,29,3,3,11
"ENSG00000128340",180,266,124,95,164,48
"ENSG00000182054",56,93,103,16,62,107
"ENSG00000153933",6,6,32,3,7,10
"ENSG00000146731",301,497,288,203,182,132
"ENSG00000025293",11,19,46,9,10,12
"ENSG00000100239",18,26,18,9,15,12
"ENSG00000130511",11,21,3,3,7,10
"ENSG00000160255",38,56,42,21,45,22
"ENSG00000165282",8,8,63,3,16,24
"ENSG00000141994",8,17,1,3,5,19
"ENSG00000176715",11,17,35,7,11,20
"ENSG00000062725",18,19,21,4,9,12
"ENSG00000160877",31,41,24,10,21,5
"ENSG00000136425",2,3,20,3,4,17
"ENSG00000022277",79,146,90,41,78,33
"ENSG00000169249",16,20,25,6,9,3
"ENSG00000138107",62,84,77,42,53,48
"ENSG00000011275",40,19,15,9,25,9
"ENSG00000124201",19,18,39,16,22,7
"ENSG00000183597",5,9,10,4,8,6
"ENSG00000100227",35,41,56,30,32,52
"ENSG00000167840",5,4,47,5,6,5
"ENSG00000103148",16,29,23,7,6,4
"ENSG00000105669",70,135,61,70,123,335
"ENSG00000108854",12,8,29,10,9,10
"ENSG00000160200",3,33,8,9,3,5
"ENSG00000037897",17,19,13,14,21,37
"ENSG00000105443",43,61,91,15,29,34
"ENSG00000185236",59,56,12,16,34,12
"ENSG00000121060",14,24,45,17,28,4
"ENSG00000004975",35,29,47,7,16,7
"ENSG00000179151",18,25,37,12,13,22
"ENSG00000005379",4,2,18,3,4,3
"ENSG00000178078",8,9,4,2,3,4
"ENSG00000131100",230,211,279,90,80,152
"ENSG00000013306",67,92,52,67,71,64
"ENSG00000073050",29,49,29,19,25,22
"ENSG00000132141",2,5,28,3,2,9
"ENSG00000129657",17,15,32,18,24,14
"ENSG00000124067",5,8,14,5,9,16
"ENSG00000185753",24,20,52,14,14,39
"ENSG00000169371",22,37,47,10,12,20
"ENSG00000101150",26,32,62,24,35,16
"ENSG00000100911",205,534,494,242,137,1009
"ENSG00000167461",98,174,117,59,48,19
"ENSG00000184445",8,20,34,3,3,9
"ENSG00000152242",11,21,105,7,16,31
"ENSG00000108840",19,25,20,11,24,40
"ENSG00000126883",21,24,44,9,14,10
"ENSG00000103064",15,16,44,16,17,14
"ENSG00000119596",38,43,40,24,40,9
"ENSG00000175931",15,15,25,3,7,4
"ENSG00000103429",25,28,28,9,16,11
"ENSG00000072121",13,16,34,6,7,8
"ENSG00000100292",301,61,351,7,84,4
"ENSG00000176108",12,14,36,3,9,9
"ENSG00000167671",29,52,32,16,31,27
"ENSG00000243708",6,6,1,2,3,7
"ENSG00000100109",42,32,50,9,16,49
"ENSG00000108582",5,5,13,3,5,5
"ENSG00000171552",10,18,128,13,19,9
"ENSG00000087237",12,13,3,2,7,14
"ENSG00000119630",2,1,13,2,2,9
"ENSG00000100151",9,12,20,5,14,9
"ENSG00000185813",17,35,39,34,21,46
"ENSG00000063245",8,15,14,5,7,6
"ENSG00000130159",16,25,37,33,21,87
"ENSG00000134046",162,354,472,104,133,125
"ENSG00000166012",81,68,57,32,51,38
"ENSG00000069329",92,112,66,50,68,23
"ENSG00000067596",24,33,23,13,23,5
"ENSG00000108515",14,9,32,3,11,34
"ENSG00000100393",18,15,21,10,18,16
"ENSG00000160214",94,95,25,43,41,134
"ENSG00000130175",152,127,95,57,152,47
"ENSG00000108825",2,3,12,23,21,71
"ENSG00000168259",102,162,103,69,58,200
"ENSG00000008405",6,9,56,5,15,8
"ENSG00000130254",40,39,47,16,22,16
"ENSG00000156127",73,142,173,109,57,925
"ENSG00000065923",11,21,38,3,9,5
"ENSG00000141959",57,115,60,21,96,23
"ENSG00000167657",38,44,39,21,26,33
"ENSG00000140382",22,31,44,9,22,8
"ENSG00000173809",1,3,19,6,13,4
"ENSG00000102226",52,44,28,16,28,34
"ENSG00000269693",1,2,8,1,3,6
"ENSG00000005889",5,4,15,3,6,6
"ENSG00000093010",39,48,37,19,46,38
"ENSG00000008838",29,45,35,10,17,21
"ENSG00000100949",27,29,57,9,22,38
"ENSG00000002586",147,100,32,16,10,41
"ENSG00000129680",8,14,24,10,12,16
"ENSG00000015475",37,77,50,25,57,60
"ENSG00000087076",8,5,21,3,3,26
"ENSG00000100354",5,5,19,3,3,5
"ENSG00000160221",32,87,42,20,28,17
"ENSG00000166411",47,87,68,22,22,19
"ENSG00000070047",12,17,15,5,11,34
"ENSG00000100201",100,103,147,68,136,12
"ENSG00000101266",55,77,37,58,74,20
"ENSG00000166750",8,5,10,4,1,10
"ENSG00000125656",41,102,46,21,30,102
"ENSG00000051180",7,40,24,16,5,12
"ENSG00000067992",27,16,37,16,15,15
"ENSG00000100813",60,63,77,22,40,23
"ENSG00000088247",140,157,62,75,97,16
"ENSG00000100099",10,15,20,7,10,10
"ENSG00000067221",3,6,13,4,5,9
"ENSG00000184436",17,33,40,7,10,38
"ENSG00000065427",134,217,168,115,106,146
"ENSG00000156873",16,25,35,17,20,36
"ENSG00000004478",184,397,144,179,125,47
"ENSG00000100632",264,493,472,95,137,49
"ENSG00000129255",32,42,51,27,28,49
"ENSG00000140829",50,40,39,19,33,19
"ENSG00000075624",2707,2961,2857,2045,3093,717
"ENSG00000159259",4,22,35,14,11,25
"ENSG00000105229",14,17,29,7,14,6
"ENSG00000197114",29,24,15,9,20,47
"ENSG00000124334",2,1,3,5,3,36
"ENSG00000079134",28,37,43,13,21,9
"ENSG00000125818",75,100,52,27,37,19
"ENSG00000157823",17,21,35,6,9,7
"ENSG00000099385",12,23,2,5,19,258
"ENSG00000078061",36,50,46,18,31,28
"ENSG00000139974",5,3,17,6,4,7
"ENSG00000239713",73,80,88,55,23,34
"ENSG00000076944",34,74,26,30,51,57
"ENSG00000258289",46,51,27,17,32,47
"ENSG00000092871",18,17,34,9,12,19
"ENSG00000108395",12,10,18,10,11,16
"ENSG00000141429",38,51,47,34,41,8
"ENSG00000006282",12,27,8,9,12,15
"ENSG00000167674",28,52,32,27,23,72
"ENSG00000182670",28,29,29,10,26,15
"ENSG00000183475",12,8,26,9,8,2
"ENSG00000124208",29,46,63,25,19,20
"ENSG00000100360",9,20,23,3,2,40
"ENSG00000241837",226,473,274,171,120,452
"ENSG00000105771",27,43,36,16,25,51
"ENSG00000103061",14,12,48,13,18,7
"ENSG00000184117",38,80,82,34,50,8
"ENSG00000176890",82,266,125,84,87,107
"ENSG00000138621",5,13,45,5,7,10
"ENSG00000140688",24,37,30,16,16,9
"ENSG00000173581",30,25,32,6,19,3
"ENSG00000119718",47,62,64,34,27,12
"ENSG00000196405",61,92,83,56,55,31
"ENSG00000102241",33,63,29,26,42,25
"ENSG00000159720",75,107,90,41,28,12
"ENSG00000152223",6,7,11,3,4,7
"ENSG00000074266",60,96,72,38,41,57
"ENSG00000125304",69,111,81,34,54,12
"ENSG00000025770",31,60,35,17,29,122
"ENSG00000141644",23,26,29,16,30,34
"ENSG00000078596",42,49,113,60,92,14
"ENSG00000125356",76,178,122,53,58,353
"ENSG00000159753",38,39,10,16,26,76
"ENSG00000184056",20,25,64,12,28,25
"ENSG00000178605",20,47,34,10,6,22
"ENSG00000161217",17,45,48,6,11,7
"ENSG00000100298",5,5,22,11,36,78
"ENSG00000136003",98,177,205,49,54,28
"ENSG00000049759",39,23,52,8,10,12
"ENSG00000142185",1,3,6,8,17,16
"ENSG00000128309",10,26,37,11,22,174
"ENSG00000150990",38,40,20,31,36,22
"ENSG00000100568",62,69,78,65,65,101
"ENSG00000101901",12,8,29,4,9,24
"ENSG00000103342",36,57,39,69,90,13
"ENSG00000164880",16,23,9,7,14,53
"ENSG00000182220",44,70,72,39,60,31
"ENSG00000010671",70,133,77,44,36,20
"ENSG00000119650",17,19,19,13,12,117
"ENSG00000089685",5,30,57,7,3,33
"ENSG00000110330",43,74,67,26,42,28
"ENSG00000101246",16,48,26,23,28,13
"ENSG00000105355",35,65,26,23,44,11
"ENSG00000147872",215,198,78,62,171,15
"ENSG00000147202",5,12,35,2,6,3
"ENSG00000170638",31,46,14,16,20,53
"ENSG00000005022",206,557,308,197,348,359
"ENSG00000181045",10,4,22,1,5,8
"ENSG00000137812",6,13,16,3,4,10
"ENSG00000160305",8,7,18,3,6,5
"ENSG00000029364",20,19,28,7,13,1
"ENSG00000102024",2,4,49,2,5,1
"ENSG00000213983",24,37,42,13,24,58
"ENSG00000100325",34,50,49,16,24,24
"ENSG00000196588",12,21,33,15,29,9
"ENSG00000109861",158,171,105,35,67,29
"ENSG00000135480",4,16,7,9,9,1169
"ENSG00000135506",74,76,92,34,83,22
"ENSG00000241973",24,30,35,9,15,11
"ENSG00000108509",28,25,32,9,16,10
"ENSG00000073584",102,132,91,46,62,91
"ENSG00000124151",42,40,49,14,28,2
"ENSG00000100918",23,58,24,16,17,26
"ENSG00000111358",15,31,28,17,28,3
"ENSG00000062822",14,32,12,7,13,36
"ENSG00000078142",25,37,50,11,17,28
"ENSG00000032444",27,37,35,12,21,119
"ENSG00000100347",80,92,72,49,90,92
"ENSG00000089737",137,114,151,71,50,43
"ENSG00000182208",31,23,11,5,17,71
"ENSG00000105287",25,46,31,9,27,50
"ENSG00000123562",49,55,52,53,29,5
"ENSG00000068438",30,44,31,16,18,3
"ENSG00000126261",88,132,104,47,73,10
"ENSG00000126768",27,51,37,11,26,92
"ENSG00000184209",14,9,58,16,3,18
"ENSG00000108797",6,19,19,28,24,9
"ENSG00000137752",26,44,64,31,45,12
"ENSG00000072274",70,136,143,42,58,14
"ENSG00000105607",20,42,44,8,15,20
"ENSG00000141506",12,15,18,13,24,5
"ENSG00000144554",13,22,33,5,5,5
"ENSG00000111647",9,10,10,3,6,9
