"GM18558","GM18960","GM19240","Judith","Leo","Maryke"
"ENSG00000160703",2,4,4,4,3,3
"ENSG00000172663",11,15,6,16,14,6
"ENSG00000134480",39,49,24,71,11,20
"ENSG00000025156",24,25,28,28,12,11
"ENSG00000198954",29,45,30,71,49,38
"ENSG00000130703",18,18,26,24,18,12
"ENSG00000122873",45,57,41,130,30,48
"ENSG00000154359",14,16,32,21,9,5
"ENSG00000011426",3,9,15,5,2,15
"ENSG00000140365",31,53,45,42,19,10
"ENSG00000155975",33,46,45,48,35,16
"ENSG00000101290",41,47,58,57,36,18
"ENSG00000115159",10,13,25,20,13,16
"ENSG00000117419",31,40,45,36,22,24
"ENSG00000138442",26,37,49,66,22,30
"ENSG00000089154",33,60,51,64,30,19
"ENSG00000138036",23,21,46,13,13,10
"ENSG00000107951",19,25,51,20,7,17
"ENSG00000099246",72,79,85,85,53,35
"ENSG00000107929",47,41,33,45,27,15
"ENSG00000141456",33,43,19,46,22,11
"ENSG00000188906",6,7,23,2,3,11
"ENSG00000143319",23,28,4,33,43,4
"ENSG00000197771",60,66,63,83,32,35
"ENSG00000037042",8,12,11,25,6,13
"ENSG00000170017",27,23,46,83,45,38
"ENSG00000162542",6,15,16,5,2,3
"ENSG00000196455",18,23,54,34,15,15
"ENSG00000113719",66,77,71,88,89,44
"ENSG00000103342",36,57,39,209,42,76
"ENSG00000115839",26,35,35,37,32,27
"ENSG00000131626",19,13,22,32,17,11
"ENSG00000158769",40,31,78,96,49,31
"ENSG00000111711",22,29,45,38,15,16
"ENSG00000116251",343,402,882,510,363,526
"ENSG00000100056",20,13,38,34,13,2
"ENSG00000087302",284,458,266,443,192,188
"ENSG00000155636",10,18,67,29,7,12
"ENSG00000130717",20,28,25,37,34,18
"ENSG00000173171",59,72,78,57,26,22
"ENSG00000185787",281,266,222,576,317,250
"ENSG00000064419",62,82,80,82,66,62
"ENSG00000111144",92,103,60,125,56,40
"ENSG00000109572",13,12,22,21,13,24
"ENSG00000185049",27,35,18,47,13,9
"ENSG00000120949",17,80,62,33,6,12
"ENSG00000165046",2,4,14,2,2,4
"ENSG00000103363",151,134,111,299,74,36
"ENSG00000095564",68,38,42,60,42,38
"ENSG00000074755",10,14,29,21,15,18
"ENSG00000102189",10,11,22,15,7,11
"ENSG00000031003",19,26,29,33,27,13
"ENSG00000111012",3,1,23,7,6,2
"ENSG00000126432",182,266,278,66,41,30
"ENSG00000104805",80,89,66,105,48,28
"ENSG00000137871",6,8,30,5,5,4
"ENSG00000205571",89,93,52,112,67,15
"ENSG00000160633",97,118,60,111,58,35
"ENSG00000132406",15,18,10,14,3,9
"ENSG00000117133",69,96,79,129,78,49
"ENSG00000065491",13,11,46,32,17,20
"ENSG00000161847",9,23,7,41,11,1
"ENSG00000127022",220,305,186,316,211,187
"ENSG00000188223",19,12,26,63,49,38
"ENSG00000132958",1,1,21,2,3,12
"ENSG00000058272",32,37,49,53,33,18
"ENSG00000157654",17,27,3,15,4,7
"ENSG00000197548",7,15,29,12,6,7
"ENSG00000198105",8,10,28,13,4,10
"ENSG00000112992",24,50,40,33,18,22
"ENSG00000166441",872,1301,2133,1498,1257,658
"ENSG00000074582",33,30,31,62,24,18
"ENSG00000184445",8,20,34,12,3,7
"ENSG00000006453",4,7,43,3,2,6
"ENSG00000131495",27,31,64,50,36,35
"ENSG00000198964",16,29,38,17,11,20
"ENSG00000256349",9,9,12,6,4,6
"ENSG00000029364",20,19,28,22,25,13
"ENSG00000122965",35,46,52,47,17,21
"ENSG00000166848",41,96,109,48,27,24
"ENSG00000231925",34,58,22,85,45,32
"ENSG00000144736",12,17,37,22,11,10
"ENSG00000089060",6,3,14,9,6,4
"ENSG00000143393",23,36,67,47,19,22
"ENSG00000128654",46,73,100,61,25,41
"ENSG00000109171",29,29,36,48,32,29
"ENSG00000164889",34,34,24,34,19,6
"ENSG00000249115",10,11,2,24,5,6
"ENSG00000085224",13,20,30,24,16,16
"ENSG00000161010",11,12,20,30,12,11
"ENSG00000130706",71,115,41,152,68,28
"ENSG00000078142",25,37,50,34,24,14
"ENSG00000095794",4,9,23,32,15,27
"ENSG00000117625",17,13,35,25,17,4
"ENSG00000144848",90,101,68,96,59,56
"ENSG00000196465",317,383,1380,36,32,41
"ENSG00000130811",134,213,135,371,130,110
"ENSG00000137841",7,10,18,11,2,13
"ENSG00000187097",4,5,35,7,4,13
"ENSG00000136874",4,7,17,14,9,1
"ENSG00000150867",46,77,98,97,57,32
"ENSG00000172992",14,23,14,14,6,9
"ENSG00000165724",31,28,29,9,5,11
"ENSG00000123130",44,48,56,71,41,38
"ENSG00000127445",11,74,13,42,12,10
"ENSG00000198171",61,60,32,52,24,12
"ENSG00000163512",25,30,38,49,33,17
"ENSG00000056097",47,67,66,90,64,41
"ENSG00000006025",11,8,12,9,2,2
"ENSG00000166689",2,2,26,2,2,9
"ENSG00000168904",10,17,19,15,7,7
"ENSG00000169189",37,70,82,51,27,27
"ENSG00000135521",68,69,39,85,25,30
"ENSG00000187446",18,31,52,38,22,4
"ENSG00000100395",25,42,30,29,15,11
"ENSG00000073584",102,132,91,109,51,49
"ENSG00000183431",119,189,67,155,66,71
"ENSG00000198796",3,9,38,9,5,4
"ENSG00000147140",173,232,269,283,144,156
"ENSG00000130695",8,14,23,7,2,9
"ENSG00000132612",77,134,76,116,66,59
"ENSG00000154767",16,30,69,37,19,28
"ENSG00000162714",11,12,24,11,5,4
"ENSG00000148187",18,25,37,21,10,22
"ENSG00000100614",34,31,49,35,32,29
"ENSG00000149480",124,150,142,155,72,100
"ENSG00000114626",11,12,17,35,17,2
"ENSG00000241685",45,78,73,118,80,56
"ENSG00000215305",18,36,46,56,21,15
"ENSG00000011258",8,6,26,9,7,10
"ENSG00000106105",163,167,193,189,216,120
"ENSG00000115295",14,13,29,51,43,22
"ENSG00000139684",123,194,141,225,100,65
"ENSG00000197635",8,5,36,2,3,1
"ENSG00000121210",52,82,63,141,80,54
"ENSG00000176986",72,68,71,125,87,51
"ENSG00000120616",13,12,35,16,9,12
"ENSG00000170871",10,7,48,10,14,11
"ENSG00000077380",59,71,59,135,71,48
"ENSG00000106991",6,14,7,18,2,1
"ENSG00000077232",42,58,46,62,28,21
"ENSG00000188130",26,31,79,24,9,6
"ENSG00000197943",36,90,155,106,69,58
"ENSG00000137449",9,6,42,29,12,12
"ENSG00000115970",7,13,33,17,9,11
"ENSG00000136930",151,174,227,282,205,194
"ENSG00000151702",6,22,39,27,12,13
"ENSG00000105186",22,26,30,35,33,15
"ENSG00000104812",22,41,44,45,14,16
"ENSG00000146232",75,125,57,85,84,30
"ENSG00000112110",43,51,60,94,33,19
"ENSG00000109670",17,32,53,40,24,72
"ENSG00000087338",9,13,24,14,7,10
"ENSG00000169188",18,30,30,26,10,6
"ENSG00000105127",26,17,37,32,17,19
"ENSG00000086061",579,773,414,865,449,314
"ENSG00000159128",36,47,65,54,48,68
"ENSG00000168228",12,14,57,7,5,11
"ENSG00000026508",90,157,479,237,212,167
"ENSG00000171763",21,18,23,14,10,19
"ENSG00000102606",39,44,58,41,26,18
"ENSG00000165280",243,330,294,386,216,240
"ENSG00000127720",5,5,30,9,6,9
"ENSG00000140992",14,15,37,21,17,15
"ENSG00000109881",6,10,22,5,3,9
"ENSG00000106049",10,23,19,20,7,10
"ENSG00000133895",21,32,34,28,16,4
"ENSG00000173511",34,41,22,18,13,13
"ENSG00000064703",19,26,72,64,13,16
"ENSG00000008405",6,9,56,28,10,9
"ENSG00000141503",23,34,39,43,17,20
"ENSG00000092964",6,23,35,2,2,1
"ENSG00000109079",15,15,40,27,19,4
"ENSG00000175970",11,13,39,22,19,15
"ENSG00000138363",109,298,142,216,121,125
"ENSG00000164040",30,48,10,58,26,28
"ENSG00000139370",40,55,69,115,63,58
"ENSG00000182185",5,8,13,18,7,9
"ENSG00000101220",20,40,27,22,17,16
"ENSG00000164674",9,8,31,6,5,3
"ENSG00000186132",23,21,25,27,17,16
"ENSG00000112234",5,7,40,13,3,18
"ENSG00000164144",9,8,5,11,4,10
"ENSG00000180104",31,37,39,41,34,18
"ENSG00000129315",4,10,8,9,7,6
"ENSG00000167207",14,21,18,16,13,11
"ENSG00000100991",36,53,41,64,38,40
"ENSG00000131171",53,152,96,146,62,114
"ENSG00000100417",34,28,33,42,34,20
"ENSG00000100726",9,27,3,14,4,5
"ENSG00000125967",5,3,21,3,3,3
"ENSG00000172071",8,14,30,35,38,24
"ENSG00000175467",59,73,39,76,38,21
"ENSG00000105821",49,43,41,72,36,45
"ENSG00000135334",135,98,149,222,137,80
"ENSG00000136636",7,6,26,7,5,7
"ENSG00000115561",21,22,51,28,19,26
"ENSG00000155252",10,17,14,34,11,9
"ENSG00000115758",168,302,158,312,171,178
"ENSG00000078674",39,64,61,72,43,35
"ENSG00000126247",310,456,304,359,146,220
"ENSG00000185436",2,2,12,24,10,5
"ENSG00000140526",12,17,18,37,22,25
"ENSG00000164087",3,15,46,11,2,4
"ENSG00000166788",19,29,12,40,15,12
"ENSG00000123473",4,7,94,6,2,7
"ENSG00000134014",22,29,29,34,17,13
"ENSG00000007080",21,72,30,76,21,9
"ENSG00000183401",6,9,20,14,10,6
"ENSG00000092010",272,554,254,672,340,283
"ENSG00000139842",54,75,43,59,41,29
"ENSG00000109618",9,9,13,9,4,9
"ENSG00000148719",27,26,26,34,20,20
"ENSG00000135624",200,425,314,448,201,261
"ENSG00000011405",12,10,27,16,12,11
"ENSG00000100403",27,39,19,47,20,7
"ENSG00000122545",202,213,204,259,165,108
"ENSG00000160688",18,34,29,67,17,25
"ENSG00000124214",46,55,93,85,45,49
"ENSG00000101844",18,18,36,30,21,24
"ENSG00000132196",16,46,36,47,33,35
"ENSG00000102900",37,84,38,118,40,40
"ENSG00000153015",23,41,32,40,27,10
"ENSG00000130340",53,24,20,94,96,34
"ENSG00000184752",56,81,140,72,44,57
"ENSG00000244754",19,23,22,28,24,31
"ENSG00000163913",4,5,18,14,4,5
"ENSG00000040487",5,5,14,5,2,2
"ENSG00000204713",43,32,12,74,35,26
"ENSG00000122783",9,17,57,20,6,28
"ENSG00000116747",32,17,44,35,18,15
"ENSG00000128791",20,20,31,28,19,35
"ENSG00000112514",154,145,168,167,113,107
"ENSG00000175662",5,5,6,5,4,6
"ENSG00000268107",3,2,35,5,2,1
"ENSG00000105429",3,3,4,5,3,6
"ENSG00000126698",176,211,253,235,142,126
"ENSG00000171570",71,62,75,26,12,12
"ENSG00000103479",19,28,49,30,20,20
"ENSG00000155189",58,86,70,113,34,27
"ENSG00000081320",35,54,25,91,65,43
"ENSG00000128886",16,10,61,24,30,17
"ENSG00000167904",17,17,21,32,10,6
"ENSG00000100201",100,103,147,203,180,98
"ENSG00000112297",78,102,121,275,177,64
"ENSG00000080802",14,16,41,25,16,15
"ENSG00000101577",13,11,18,3,2,11
"ENSG00000100714",64,136,100,130,47,46
"ENSG00000090273",138,192,120,218,83,62
"ENSG00000108523",61,64,106,79,37,34
"ENSG00000168003",203,91,123,109,85,98
"ENSG00000109063",4,3,23,4,3,2
"ENSG00000070718",15,22,30,37,34,33
"ENSG00000182199",134,181,146,112,82,35
"ENSG00000122557",16,19,21,44,18,13
"ENSG00000163806",6,43,15,15,14,30
"ENSG00000166326",33,54,21,40,30,11
"ENSG00000159685",9,6,11,3,4,3
"ENSG00000176444",43,43,30,67,28,29
"ENSG00000153989",104,72,68,89,2,37
"ENSG00000132549",3,5,7,5,4,10
"ENSG00000177370",33,44,36,30,18,15
"ENSG00000184164",23,55,51,111,40,36
"ENSG00000182054",56,93,103,65,13,12
"ENSG00000120137",21,25,99,26,22,16
"ENSG00000128513",23,27,68,21,17,14
"ENSG00000102125",21,29,4,17,6,2
"ENSG00000138777",40,77,101,53,31,60
"ENSG00000102580",16,25,47,66,29,45
"ENSG00000198056",9,31,36,26,4,13
"ENSG00000027001",14,18,46,28,15,17
"ENSG00000124226",95,75,32,145,62,71
"ENSG00000163481",31,31,45,27,11,5
"ENSG00000108518",522,935,1658,1420,1028,466
"ENSG00000106771",8,11,23,20,12,11
"ENSG00000175550",89,119,65,75,44,12
"ENSG00000120798",11,11,31,49,15,24
"ENSG00000186575",10,6,17,17,5,9
"ENSG00000011243",59,52,34,41,45,24
"ENSG00000074356",19,23,26,29,16,19
"ENSG00000158941",48,75,45,113,59,30
"ENSG00000086289",13,10,43,25,29,7
"ENSG00000197563",8,14,34,19,5,17
"ENSG00000110713",35,37,35,62,35,25
"ENSG00000175581",23,38,29,35,20,22
"ENSG00000116199",7,4,40,11,14,13
"ENSG00000130159",16,25,37,35,15,16
"ENSG00000184470",18,17,33,30,12,6
"ENSG00000169758",46,45,223,9,9,6
"ENSG00000106462",21,38,71,43,6,26
"ENSG00000205981",39,54,17,35,17,6
"ENSG00000172575",14,23,56,5,4,10
"ENSG00000091039",15,15,26,43,35,18
"ENSG00000184371",17,10,52,16,4,2
"ENSG00000133313",80,88,90,72,38,38
"ENSG00000137409",113,119,97,199,194,94
"ENSG00000066557",23,34,25,36,19,30
"ENSG00000206053",78,58,48,83,51,47
"ENSG00000144791",9,11,18,10,4,3
"ENSG00000120896",17,10,15,15,3,5
"ENSG00000125457",16,27,29,12,11,12
"ENSG00000138785",3,7,17,36,12,36
"ENSG00000035687",44,73,47,75,26,51
"ENSG00000086065",79,161,144,197,91,80
"ENSG00000091490",8,20,50,13,11,16
"ENSG00000160752",101,182,246,201,82,107
"ENSG00000141576",11,33,32,16,6,7
"ENSG00000143013",41,31,4,67,19,24
"ENSG00000138698",22,29,24,37,22,19
"ENSG00000136560",70,90,87,94,74,61
"ENSG00000180992",43,41,120,42,19,21
"ENSG00000187605",11,8,10,16,29,4
"ENSG00000141562",37,42,63,50,31,12
"ENSG00000133424",4,5,28,2,3,1
"ENSG00000186951",3,3,12,7,2,4
"ENSG00000131469",786,1954,1672,1043,702,674
"ENSG00000168439",314,460,297,572,299,217
"ENSG00000136754",39,52,42,65,46,35
"ENSG00000164104",160,236,242,159,54,71
"ENSG00000160691",21,22,40,63,21,30
"ENSG00000116830",20,53,67,43,19,22
"ENSG00000156299",3,4,26,2,3,5
"ENSG00000070214",8,25,26,20,25,14
"ENSG00000184117",38,80,82,46,32,13
"ENSG00000137076",85,123,96,191,104,48
"ENSG00000254995",18,17,19,33,21,19
"ENSG00000006831",28,26,52,41,24,25
"ENSG00000164244",13,21,20,58,53,31
"ENSG00000151148",9,13,33,22,13,11
"ENSG00000143669",8,3,26,21,9,11
"ENSG00000122884",49,43,42,28,34,16
"ENSG00000125037",55,47,64,143,82,54
"ENSG00000075711",18,26,32,48,21,22
"ENSG00000148358",12,12,36,33,24,13
"ENSG00000141698",18,23,28,46,17,15
"ENSG00000106443",13,22,42,28,15,13
"ENSG00000124275",24,27,23,37,17,35
"ENSG00000167716",7,11,2,13,6,4
"ENSG00000108821",4,10,15,6,4,2
"ENSG00000165525",28,37,38,56,26,27
"ENSG00000126777",114,150,92,185,116,98
"ENSG00000134686",12,16,9,20,13,13
"ENSG00000090905",16,19,32,24,18,14
"ENSG00000143164",63,51,51,80,54,35
"ENSG00000048707",6,6,22,9,6,6
"ENSG00000213066",23,24,29,16,10,12
"ENSG00000167280",8,9,14,16,4,4
"ENSG00000242372",110,182,93,224,121,78
"ENSG00000189227",10,7,9,9,5,2
"ENSG00000133030",17,28,35,44,15,9
"ENSG00000170185",27,26,47,26,17,26
"ENSG00000009830",8,7,22,15,7,11
"ENSG00000019995",23,23,54,36,33,16
"ENSG00000143158",58,88,122,71,29,38
"ENSG00000130158",5,5,11,7,3,4
"ENSG00000160007",18,15,44,36,21,24
"ENSG00000140575",59,68,67,143,96,46
"ENSG00000196498",20,27,29,33,31,9
"ENSG00000138107",62,84,77,137,82,49
"ENSG00000186648",1,2,2,5,2,1
"ENSG00000153201",29,43,48,61,35,27
"ENSG00000087095",20,18,11,16,13,22
"ENSG00000067829",56,78,86,98,51,30
"ENSG00000163328",2,3,41,12,4,4
"ENSG00000163820",2,4,32,5,3,10
"ENSG00000069869",2,2,24,6,2,1
"ENSG00000198925",20,21,22,28,14,14
"ENSG00000069329",92,112,66,96,77,46
"ENSG00000106086",8,5,46,13,9,9
"ENSG00000174851",34,63,64,63,59,28
"ENSG00000067369",24,24,21,46,27,18
"ENSG00000083535",16,24,45,25,16,16
"ENSG00000102445",8,14,60,2,4,14
"ENSG00000109083",31,27,54,29,25,36
"ENSG00000080189",31,30,39,51,17,14
"ENSG00000115414",1,2,11,12,11,7
"ENSG00000143537",16,12,29,54,5,17
"ENSG00000188976",70,100,46,95,36,16
"ENSG00000141699",15,35,49,38,18,9
"ENSG00000110911",13,10,13,17,7,12
"ENSG00000168438",25,28,14,46,21,11
"ENSG00000183258",71,90,75,108,40,24
"ENSG00000171109",71,59,39,56,62,25
"ENSG00000162086",7,7,22,10,3,11
"ENSG00000109534",39,79,20,80,31,66
"ENSG00000155099",15,13,25,25,5,7
"ENSG00000143815",58,80,69,60,44,20
"ENSG00000137845",27,36,24,41,19,28
"ENSG00000130940",4,6,9,11,4,5
"ENSG00000176974",3,10,35,26,3,15
"ENSG00000169599",20,51,86,51,24,42
"ENSG00000100219",47,144,395,187,83,77
"ENSG00000132600",9,14,22,34,6,13
"ENSG00000127080",9,11,23,15,5,4
"ENSG00000108797",6,19,19,19,4,7
"ENSG00000125445",79,104,52,77,53,51
"ENSG00000198502",185,7,300,367,349,285
"ENSG00000171862",82,112,84,126,103,35
"ENSG00000169764",45,67,86,89,41,44
"ENSG00000071051",18,24,26,18,10,2
"ENSG00000061794",70,93,91,78,49,24
"ENSG00000257524",6,4,24,24,13,10
"ENSG00000129595",46,20,50,11,4,6
"ENSG00000179151",18,25,37,43,16,26
"ENSG00000134852",3,3,24,6,4,2
"ENSG00000100296",23,27,62,49,24,16
"ENSG00000126003",10,10,38,21,9,4
"ENSG00000091157",3,8,28,15,9,11
"ENSG00000099282",2,4,18,49,9,11
"ENSG00000129353",63,64,18,119,64,34
"ENSG00000168137",17,19,31,24,15,17
"ENSG00000154920",3,8,33,10,2,16
"ENSG00000162368",118,165,101,204,141,156
"ENSG00000103404",5,5,27,10,3,5
"ENSG00000178802",7,28,14,50,18,19
"ENSG00000145495",50,39,56,48,38,26
"ENSG00000162894",8,29,30,6,9,16
"ENSG00000249209",74,94,127,458,254,232
"ENSG00000076321",10,8,41,24,9,9
"ENSG00000110651",156,270,230,356,222,124
"ENSG00000164134",42,57,31,68,45,36
"ENSG00000119383",25,31,71,85,32,45
"ENSG00000146416",14,16,24,6,1,11
"ENSG00000104660",30,40,64,53,22,41
"ENSG00000168724",44,64,43,97,63,58
"ENSG00000113368",53,129,71,116,21,31
"ENSG00000127125",26,25,9,51,19,10
"ENSG00000138750",45,53,34,53,30,33
"ENSG00000243789",6,6,13,22,10,3
"ENSG00000173039",48,59,26,53,45,22
"ENSG00000154640",22,32,14,37,29,18
"ENSG00000144233",9,11,24,17,16,10
"ENSG00000141564",6,9,10,16,5,5
"ENSG00000133422",27,24,32,31,10,13
"ENSG00000100101",9,15,33,41,10,9
"ENSG00000075234",9,10,33,45,19,15
"ENSG00000151779",6,10,23,16,10,13
"ENSG00000005243",2,6,17,17,11,15
"ENSG00000187325",8,20,36,36,16,7
"ENSG00000135677",26,17,24,26,45,15
"ENSG00000075142",77,238,180,160,77,94
"ENSG00000138801",27,56,50,61,42,37
"ENSG00000160445",20,20,16,25,19,10
"ENSG00000143457",8,18,19,15,10,27
"ENSG00000198130",18,40,32,16,7,7
"ENSG00000170265",12,27,15,28,14,7
"ENSG00000134313",11,8,28,15,20,9
"ENSG00000062716",43,38,46,61,34,46
"ENSG00000119685",7,10,15,14,4,10
"ENSG00000162813",19,43,36,35,19,15
"ENSG00000133739",2,9,28,5,2,14
"ENSG00000166971",16,18,40,36,15,15
"ENSG00000099940",18,47,144,51,15,21
"ENSG00000008838",29,45,35,58,26,16
"ENSG00000185504",6,10,1,24,3,4
"ENSG00000008282",41,61,20,24,21,27
"ENSG00000121481",13,14,19,21,12,7
"ENSG00000125971",101,87,76,135,60,65
"ENSG00000169621",4,2,29,4,2,3
"ENSG00000153395",60,118,34,50,24,7
"ENSG00000091009",19,26,21,27,18,17
"ENSG00000087088",83,100,167,156,83,60
"ENSG00000132906",8,6,56,11,6,4
"ENSG00000102007",183,147,53,96,63,19
"ENSG00000012061",33,43,72,79,37,36
"ENSG00000136051",35,36,33,29,27,18
"ENSG00000171316",7,13,34,15,6,11
"ENSG00000106459",8,9,23,13,6,10
"ENSG00000136940",20,14,76,16,15,3
"ENSG00000131473",88,137,59,114,64,33
"ENSG00000143162",15,24,24,24,7,26
"ENSG00000172197",7,12,29,25,9,10
"ENSG00000124126",36,57,42,85,28,29
"ENSG00000153066",28,53,55,45,34,65
"ENSG00000088298",8,12,28,21,9,16
"ENSG00000041988",13,13,30,17,14,10
"ENSG00000167699",65,92,71,90,84,36
"ENSG00000117676",76,130,110,177,67,62
"ENSG00000165983",4,12,22,13,5,6
"ENSG00000123200",18,24,49,29,15,17
"ENSG00000163947",8,9,22,6,3,6
"ENSG00000188641",5,7,28,7,5,4
"ENSG00000102158",33,42,44,52,44,34
"ENSG00000198917",16,28,27,42,18,14
"ENSG00000148925",19,19,24,34,18,15
"ENSG00000103707",10,19,56,15,5,14
"ENSG00000120805",71,93,59,180,91,53
"ENSG00000023909",35,23,58,124,64,61
"ENSG00000165819",30,57,88,50,22,27
"ENSG00000113851",23,24,39,41,21,11
"ENSG00000105447",34,40,22,40,13,7
"ENSG00000143507",33,34,15,14,19,19
"ENSG00000134242",12,13,23,15,6,12
"ENSG00000135932",52,71,86,81,49,58
"ENSG00000184182",29,54,50,80,64,34
"ENSG00000158195",48,70,75,48,34,35
"ENSG00000167107",8,10,20,17,6,13
"ENSG00000166912",11,8,12,14,7,13
"ENSG00000111266",24,31,29,24,16,11
"ENSG00000258790",165,279,401,13,9,7
"ENSG00000109861",158,171,105,167,124,63
"ENSG00000139154",38,31,37,45,36,13
"ENSG00000111602",6,26,34,26,4,9
"ENSG00000165025",27,59,21,119,45,30
"ENSG00000120533",102,84,56,98,43,45
"ENSG00000156374",13,22,18,30,7,15
"ENSG00000035403",7,22,16,19,1,2
"ENSG00000137944",14,29,40,24,12,25
"ENSG00000060138",212,229,122,237,168,63
"ENSG00000157106",21,17,29,24,20,18
"ENSG00000130827",19,10,15,24,13,7
"ENSG00000163686",36,22,35,29,31,12
"ENSG00000148343",14,11,11,20,10,5
"ENSG00000114346",7,23,18,10,3,9
"ENSG00000100600",65,92,239,180,158,114
"ENSG00000169762",8,6,35,24,10,9
"ENSG00000174373",9,8,13,11,9,9
"ENSG00000106829",13,14,20,45,30,14
"ENSG00000101146",57,59,63,61,40,25
"ENSG00000141076",74,91,67,62,37,30
"ENSG00000175782",8,11,18,16,15,21
"ENSG00000133104",18,37,18,52,50,17
"ENSG00000145741",462,960,753,1109,470,268
"ENSG00000006062",31,26,22,32,13,12
"ENSG00000084070",78,104,94,134,98,40
"ENSG00000121766",21,24,32,33,19,30
"ENSG00000198420",3,7,14,7,5,6
"ENSG00000119801",17,21,76,33,16,17
"ENSG00000079459",118,321,220,85,78,42
"ENSG00000119408",100,140,174,177,149,128
"ENSG00000149115",23,11,16,10,7,13
"ENSG00000149809",14,20,17,25,5,5
"ENSG00000139278",49,38,48,50,47,44
"ENSG00000114978",114,89,105,127,113,49
"ENSG00000108654",525,454,385,447,333,261
"ENSG00000163050",12,25,18,25,13,7
"ENSG00000197265",36,80,65,93,45,46
"ENSG00000184209",14,9,58,16,4,9
"ENSG00000131069",9,6,22,12,3,12
"ENSG00000104885",26,23,24,43,21,11
"ENSG00000182718",252,284,96,342,137,92
"ENSG00000135074",2,4,27,37,27,9
"ENSG00000118197",16,23,10,11,6,10
"ENSG00000114439",7,7,30,24,9,14
"ENSG00000136045",83,94,55,171,73,65
"ENSG00000198911",66,75,100,87,79,25
"ENSG00000134516",40,88,56,57,30,21
"ENSG00000161091",10,18,8,15,2,10
"ENSG00000101868",6,13,30,14,4,11
"ENSG00000100979",15,10,4,17,6,11
"ENSG00000241553",136,256,301,270,184,146
"ENSG00000180957",56,72,48,74,63,47
"ENSG00000260916",17,14,31,32,36,26
"ENSG00000155307",61,58,45,295,140,85
"ENSG00000185760",2,4,16,9,7,5
"ENSG00000100151",9,12,20,29,9,2
"ENSG00000168894",66,118,166,167,85,63
"ENSG00000135049",20,22,52,32,20,18
"ENSG00000124222",50,31,66,33,21,19
"ENSG00000116984",5,10,33,20,9,9
"ENSG00000099385",12,23,2,21,12,5
"ENSG00000026025",1028,1370,128,296,54,19
"ENSG00000057252",83,62,40,52,40,15
"ENSG00000157540",26,19,48,28,26,20
"ENSG00000108094",37,52,35,69,33,29
"ENSG00000102531",17,21,25,43,33,32
"ENSG00000188986",33,54,16,79,21,10
"ENSG00000132963",462,635,338,843,354,348
"ENSG00000146085",12,37,28,25,19,26
"ENSG00000196154",71,67,94,35,32,11
"ENSG00000148660",7,10,17,13,5,13
"ENSG00000178104",5,5,25,12,11,6
"ENSG00000111300",21,19,25,28,16,16
"ENSG00000151689",9,9,24,22,10,18
"ENSG00000225663",15,26,6,169,103,94
"ENSG00000159433",5,5,11,11,5,6
"ENSG00000114021",80,109,85,123,24,66
"ENSG00000113761",6,7,25,16,4,12
"ENSG00000143494",5,18,19,29,7,19
"ENSG00000110925",10,5,12,15,6,6
"ENSG00000075188",44,86,81,49,16,20
"ENSG00000170502",39,48,60,29,15,29
"ENSG00000007545",4,4,16,11,6,1
"ENSG00000155313",20,25,23,33,22,18
"ENSG00000134996",86,62,71,190,66,75
"ENSG00000083312",29,40,36,63,34,30
"ENSG00000132716",27,32,50,42,24,28
"ENSG00000117461",8,15,44,27,4,10
"ENSG00000120053",66,99,102,81,45,38
"ENSG00000134759",41,64,64,107,43,33
"ENSG00000094914",46,51,80,65,24,28
"ENSG00000119421",94,92,62,115,66,40
"ENSG00000142657",220,204,176,209,131,122
"ENSG00000114650",23,28,33,28,7,12
"ENSG00000117360",39,54,70,69,35,34
"ENSG00000108669",87,129,91,115,67,54
"ENSG00000169738",25,44,16,17,12,5
"ENSG00000079332",43,45,27,67,48,32
"ENSG00000186106",7,16,19,17,11,6
"ENSG00000002330",13,31,19,11,7,7
"ENSG00000110446",57,48,86,45,22,15
"ENSG00000197948",12,10,28,22,14,6
"ENSG00000173559",20,12,21,30,22,29
"ENSG00000124181",24,25,37,36,20,15
"ENSG00000023171",2,5,11,9,3,2
"ENSG00000173486",49,54,51,59,27,16
"ENSG00000154781",20,15,50,27,14,12
"ENSG00000111203",6,6,14,21,15,10
"ENSG00000164919",116,224,258,233,109,190
"ENSG00000064102",41,68,71,57,25,43
"ENSG00000184381",5,3,22,10,4,6
"ENSG00000106397",31,30,29,49,21,11
"ENSG00000077721",76,100,116,202,126,71
"ENSG00000196743",51,110,95,80,67,36
"ENSG00000162408",11,9,60,17,5,22
"ENSG00000119509",5,9,25,13,5,9
"ENSG00000100439",26,24,79,54,43,43
"ENSG00000145348",6,13,28,16,5,16
"ENSG00000112658",43,40,36,80,46,12
"ENSG00000103226",40,75,71,90,74,65
"ENSG00000170004",36,42,28,75,26,31
"ENSG00000179218",559,747,590,961,558,671
"ENSG00000115163",8,14,10,5,1,5
"ENSG00000111652",26,24,22,35,19,14
"ENSG00000185404",19,29,49,21,11,7
"ENSG00000139197",17,21,22,17,17,11
"ENSG00000156976",255,355,240,331,211,156
"ENSG00000134152",11,16,1,27,14,18
