"gene","Judith","Leo","Maryke"
"7898","ENSPTRG00000021226",20,26,26
"7899","ENSPTRG00000021229",231,179,99
"7900","ENSPTRG00000021233",55,34,29
"7901","ENSPTRG00000021234",21,9,6
"7902","ENSPTRG00000021235",14,5,22
"7903","ENSPTRG00000021237",19,11,10
"7904","ENSPTRG00000021240",2,1,16
"7905","ENSPTRG00000021242",14,4,7
"7906","ENSPTRG00000021245",1414,661,743
"7907","ENSPTRG00000021251",98,61,36
"7908","ENSPTRG00000021258",13,19,10
"7909","ENSPTRG00000021260",2,2,6
"7910","ENSPTRG00000021261",24,17,6
"7911","ENSPTRG00000021263",64,45,33
"7912","ENSPTRG00000021264",30,17,14
"7913","ENSPTRG00000021265",6,4,3
"7914","ENSPTRG00000021270",30,8,6
"7915","ENSPTRG00000021271",47,25,19
"7916","ENSPTRG00000021272",49,43,12
"7917","ENSPTRG00000021273",52,35,42
"7918","ENSPTRG00000021274",51,20,32
"7919","ENSPTRG00000021278",8,4,12
"7920","ENSPTRG00000021279",17,6,10
"7921","ENSPTRG00000021280",49,15,17
"7922","ENSPTRG00000021282",36,25,15
"7923","ENSPTRG00000021288",36,15,10
"7924","ENSPTRG00000021289",4,6,2
"7925","ENSPTRG00000021290",94,42,18
"7926","ENSPTRG00000021291",11,8,6
"7927","ENSPTRG00000021293",2,6,16
"7928","ENSPTRG00000021294",5,3,6
"7929","ENSPTRG00000021297",5,3,4
"7930","ENSPTRG00000021302",12,7,7
"7931","ENSPTRG00000021303",6,2,6
"7932","ENSPTRG00000021304",40,22,35
"7933","ENSPTRG00000021305",38,20,30
"7934","ENSPTRG00000021307",304,145,134
"7935","ENSPTRG00000021311",21,11,12
"7936","ENSPTRG00000021312",91,33,22
"7937","ENSPTRG00000021313",115,36,18
"7938","ENSPTRG00000021315",44,34,25
"7939","ENSPTRG00000021319",108,62,37
"7940","ENSPTRG00000021323",20,23,9
"7941","ENSPTRG00000021324",20,9,21
"7942","ENSPTRG00000021338",15,14,3
"7943","ENSPTRG00000021339",14,11,9
"7944","ENSPTRG00000021342",28,15,19
"7945","ENSPTRG00000021346",54,30,38
"7946","ENSPTRG00000021349",17,8,10
"7947","ENSPTRG00000021352",166,139,120
"7948","ENSPTRG00000021354",264,192,182
"7949","ENSPTRG00000021357",7,2,4
"7950","ENSPTRG00000021361",845,1491,486
"7951","ENSPTRG00000021362",80,40,38
"7952","ENSPTRG00000021364",8,5,6
"7953","ENSPTRG00000021366",3,2,12
"7954","ENSPTRG00000021368",100,57,60
"7955","ENSPTRG00000021369",31,14,24
"7956","ENSPTRG00000021373",75,43,70
"7957","ENSPTRG00000021374",36,8,21
"7958","ENSPTRG00000021382",6,3,2
"7959","ENSPTRG00000021385",3,2,4
"7960","ENSPTRG00000021387",6,1,2
"7961","ENSPTRG00000021388",20,14,18
"7962","ENSPTRG00000021390",19,6,7
"7963","ENSPTRG00000021394",11,2,3
"7964","ENSPTRG00000021396",10,3,2
"7965","ENSPTRG00000021397",7,2,4
"7966","ENSPTRG00000021398",58,21,16
"7967","ENSPTRG00000021399",21,10,17
"7968","ENSPTRG00000021400",17,2,1
"7969","ENSPTRG00000021403",22,12,9
"7970","ENSPTRG00000021404",36,16,20
"7971","ENSPTRG00000021406",48,28,29
"7972","ENSPTRG00000021410",16,13,6
"7973","ENSPTRG00000021411",62,8,12
"7974","ENSPTRG00000021419",27,19,14
"7975","ENSPTRG00000021421",17,8,2
"7976","ENSPTRG00000021423",25,18,18
"7977","ENSPTRG00000021424",24,12,7
"7978","ENSPTRG00000021425",22,7,3
"7979","ENSPTRG00000021427",138,82,52
"7980","ENSPTRG00000021430",48,22,16
"7981","ENSPTRG00000021431",42,15,16
"7982","ENSPTRG00000021433",77,36,24
"7983","ENSPTRG00000021435",39,10,11
"7984","ENSPTRG00000021436",596,320,250
"7985","ENSPTRG00000021437",16,4,5
"7986","ENSPTRG00000021438",36,12,2
"7987","ENSPTRG00000021439",23,18,9
"7988","ENSPTRG00000021440",30,20,11
"7989","ENSPTRG00000021442",11,4,9
"7990","ENSPTRG00000021445",52,26,19
"7991","ENSPTRG00000021447",56,23,16
"7992","ENSPTRG00000021449",19,9,5
"7993","ENSPTRG00000021451",9,3,4
"7994","ENSPTRG00000021452",32,14,13
"7995","ENSPTRG00000021453",80,30,42
"7996","ENSPTRG00000021459",30,10,23
"7997","ENSPTRG00000021460",22,11,6
"7998","ENSPTRG00000021465",66,35,17
"7999","ENSPTRG00000021466",47,14,12
"8000","ENSPTRG00000021468",133,104,81
"8001","ENSPTRG00000021469",31,22,12
"8002","ENSPTRG00000021473",133,25,54
"8003","ENSPTRG00000021474",31,25,10
"8004","ENSPTRG00000021476",23,15,11
"8005","ENSPTRG00000021477",32,17,21
"8006","ENSPTRG00000021482",27,15,12
"8007","ENSPTRG00000021487",25,16,9
"8008","ENSPTRG00000021488",19,12,9
"8009","ENSPTRG00000021489",35,32,17
"8010","ENSPTRG00000021490",85,75,28
"8011","ENSPTRG00000021492",19,19,17
"8012","ENSPTRG00000021495",35,13,17
"8013","ENSPTRG00000021496",23,9,15
"8014","ENSPTRG00000021500",22,14,11
"8015","ENSPTRG00000021501",24,15,13
"8016","ENSPTRG00000021502",3,2,5
"8017","ENSPTRG00000021504",11,10,15
"8018","ENSPTRG00000021506",56,22,10
"8019","ENSPTRG00000021507",10,5,2
"8020","ENSPTRG00000021509",32,27,10
"8021","ENSPTRG00000021510",5,4,4
"8022","ENSPTRG00000021514",25,15,12
"8023","ENSPTRG00000021515",18,11,5
"8024","ENSPTRG00000021517",64,41,46
"8025","ENSPTRG00000021518",49,18,7
"8026","ENSPTRG00000021519",122,85,52
"8027","ENSPTRG00000021525",18,13,11
"8028","ENSPTRG00000021526",8,4,13
"8029","ENSPTRG00000021527",13,8,3
"8030","ENSPTRG00000021537",19,16,6
"8031","ENSPTRG00000021542",13,6,5
"8032","ENSPTRG00000021543",42,22,12
"8033","ENSPTRG00000021544",19,8,2
"8034","ENSPTRG00000021547",30,11,21
"8035","ENSPTRG00000021554",15,10,12
"8036","ENSPTRG00000021555",39,26,25
"8037","ENSPTRG00000021556",74,44,14
"8038","ENSPTRG00000021557",39,21,15
"8039","ENSPTRG00000021602",3,2,1
"8040","ENSPTRG00000021603",13,10,13
"8041","ENSPTRG00000021604",8,5,10
"8042","ENSPTRG00000021605",20,5,6
"8043","ENSPTRG00000021607",26,10,11
"8044","ENSPTRG00000021620",22,11,12
"8045","ENSPTRG00000021640",9,3,3
"8046","ENSPTRG00000021653",7,3,9
"8047","ENSPTRG00000021657",101,45,49
"8048","ENSPTRG00000021658",3,2,8
"8049","ENSPTRG00000021662",31,24,11
"8050","ENSPTRG00000021665",35,31,16
"8051","ENSPTRG00000021673",47,29,13
"8052","ENSPTRG00000021674",6,3,6
"8053","ENSPTRG00000021675",33,21,15
"8054","ENSPTRG00000021677",17,11,13
"8055","ENSPTRG00000021681",19,17,8
"8056","ENSPTRG00000021684",7,4,2
"8057","ENSPTRG00000021686",49,29,57
"8058","ENSPTRG00000021693",25,10,15
"8059","ENSPTRG00000021696",3,2,7
"8060","ENSPTRG00000021698",27,16,26
"8061","ENSPTRG00000021700",62,24,18
"8062","ENSPTRG00000021701",26,13,16
"8063","ENSPTRG00000021702",170,81,82
"8064","ENSPTRG00000021703",6,1,5
"8065","ENSPTRG00000021706",14,2,12
"8066","ENSPTRG00000021715",10,7,9
"8067","ENSPTRG00000021716",2,2,10
"8068","ENSPTRG00000021717",50,35,21
"8069","ENSPTRG00000021728",222,54,114
"8070","ENSPTRG00000021735",6,3,10
"8071","ENSPTRG00000021740",66,38,36
"8072","ENSPTRG00000021741",319,124,125
"8073","ENSPTRG00000021742",33,14,12
"8074","ENSPTRG00000021747",16,7,7
"8075","ENSPTRG00000021750",55,28,19
"8076","ENSPTRG00000021753",13,4,10
"8077","ENSPTRG00000021771",12,8,2
"8078","ENSPTRG00000021792",13,11,6
"8079","ENSPTRG00000021793",24,13,4
"8080","ENSPTRG00000021800",5,7,1
"8081","ENSPTRG00000021801",23,12,2
"8082","ENSPTRG00000021802",20,6,8
"8083","ENSPTRG00000021803",136,50,79
"8084","ENSPTRG00000021804",31,32,10
"8085","ENSPTRG00000021805",47,19,21
"8086","ENSPTRG00000021812",21,13,10
"8087","ENSPTRG00000021821",46,17,14
"8088","ENSPTRG00000021823",21,6,15
"8089","ENSPTRG00000021829",3,1,8
"8090","ENSPTRG00000021832",27,6,21
"8091","ENSPTRG00000021834",14,9,17
"8092","ENSPTRG00000021836",162,84,59
"8093","ENSPTRG00000021837",81,38,16
"8094","ENSPTRG00000021840",81,37,23
"8095","ENSPTRG00000021843",4,2,2
"8096","ENSPTRG00000021846",65,31,7
"8097","ENSPTRG00000021849",29,7,4
"8098","ENSPTRG00000021850",46,28,22
"8099","ENSPTRG00000021851",112,111,57
"8100","ENSPTRG00000021860",47,17,30
"8101","ENSPTRG00000021864",314,159,125
"8102","ENSPTRG00000021865",34,21,10
"8103","ENSPTRG00000021870",27,12,8
"8104","ENSPTRG00000021872",27,19,6
"8105","ENSPTRG00000021873",66,16,28
"8106","ENSPTRG00000021874",9,9,8
"8107","ENSPTRG00000021875",62,71,49
"8108","ENSPTRG00000021876",94,60,42
"8109","ENSPTRG00000021879",24,14,6
"8110","ENSPTRG00000021882",25,16,15
"8111","ENSPTRG00000021885",90,59,18
"8112","ENSPTRG00000021889",37,20,9
"8113","ENSPTRG00000021914",52,40,43
"8114","ENSPTRG00000021925",75,30,32
"8115","ENSPTRG00000021926",11,1,7
"8116","ENSPTRG00000021927",27,9,15
"8117","ENSPTRG00000021929",100,46,63
"8118","ENSPTRG00000021930",63,54,30
"8119","ENSPTRG00000021932",31,25,13
"8120","ENSPTRG00000021939",3,5,10
"8121","ENSPTRG00000021943",53,53,20
"8122","ENSPTRG00000021946",24,9,6
"8123","ENSPTRG00000021955",15,13,15
"8124","ENSPTRG00000021957",7,4,19
"8125","ENSPTRG00000021964",10,6,9
"8126","ENSPTRG00000021967",3,1,7
"8127","ENSPTRG00000021968",7,1,2
"8128","ENSPTRG00000021970",27,14,14
"8129","ENSPTRG00000021977",4,5,1
"8130","ENSPTRG00000021981",14,11,16
"8131","ENSPTRG00000021982",2,1,1
"8132","ENSPTRG00000021995",48,27,16
"8133","ENSPTRG00000021996",7,2,9
"8134","ENSPTRG00000022003",54,21,24
"8135","ENSPTRG00000022005",344,129,203
"8136","ENSPTRG00000022006",39,13,17
"8137","ENSPTRG00000022007",4,1,8
"8138","ENSPTRG00000022009",13,6,13
"8139","ENSPTRG00000022010",265,135,146
"8140","ENSPTRG00000022012",7,6,4
"8141","ENSPTRG00000022017",4,2,8
"8142","ENSPTRG00000022025",2790,1198,1793
"8143","ENSPTRG00000022029",3,2,7
"8144","ENSPTRG00000022037",11,10,7
"8145","ENSPTRG00000022040",7,5,20
"8146","ENSPTRG00000022046",68,60,35
"8147","ENSPTRG00000022047",22,15,15
"8148","ENSPTRG00000022048",49,41,32
"8149","ENSPTRG00000022049",237,88,232
"8150","ENSPTRG00000022050",9,5,9
"8151","ENSPTRG00000022052",784,493,230
"8152","ENSPTRG00000022053",34,15,7
"8153","ENSPTRG00000022057",86,91,32
"8154","ENSPTRG00000022060",10,6,8
"8155","ENSPTRG00000022061",137,58,107
"8156","ENSPTRG00000022065",2,4,6
"8157","ENSPTRG00000022067",11,7,22
"8158","ENSPTRG00000022071",8,7,9
"8159","ENSPTRG00000022082",10,6,9
"8160","ENSPTRG00000022090",48,18,17
"8161","ENSPTRG00000022098",4,3,1
"8162","ENSPTRG00000022103",15,7,3
"8163","ENSPTRG00000022104",80,27,25
"8164","ENSPTRG00000022107",427,263,292
"8165","ENSPTRG00000022110",7,5,8
"8166","ENSPTRG00000022129",51,59,23
"8167","ENSPTRG00000022130",8,10,10
"8168","ENSPTRG00000022131",76,39,69
"8169","ENSPTRG00000022138",32,14,10
"8170","ENSPTRG00000022148",4,5,8
"8171","ENSPTRG00000022157",3,2,1
"8172","ENSPTRG00000022158",9,6,14
"8173","ENSPTRG00000022163",74,41,33
"8174","ENSPTRG00000022169",59,36,42
"8175","ENSPTRG00000022170",28,20,22
"8176","ENSPTRG00000022173",2,6,3
"8177","ENSPTRG00000022178",60,44,37
"8178","ENSPTRG00000022181",8,7,17
"8179","ENSPTRG00000022191",18,6,15
"8180","ENSPTRG00000022192",6,4,3
"8181","ENSPTRG00000022197",3,1,9
"8182","ENSPTRG00000022201",4,1,6
"8183","ENSPTRG00000022205",13,4,18
"8184","ENSPTRG00000022212",24,19,19
"8185","ENSPTRG00000022214",34,4,10
"8186","ENSPTRG00000022217",22,2,8
"8187","ENSPTRG00000022224",26,22,11
"8188","ENSPTRG00000022225",189,118,66
"8189","ENSPTRG00000022226",18,10,18
"8190","ENSPTRG00000022227",197,104,74
"8191","ENSPTRG00000022228",24,28,24
"8192","ENSPTRG00000022230",141,53,54
"8193","ENSPTRG00000022233",40,19,29
"8194","ENSPTRG00000022240",35,29,19
"8195","ENSPTRG00000022241",194,50,59
"8196","ENSPTRG00000022242",13,4,1
"8197","ENSPTRG00000022245",3,3,6
"8198","ENSPTRG00000022246",34,22,18
"8199","ENSPTRG00000022247",16,11,6
"8200","ENSPTRG00000022248",88,49,28
"8201","ENSPTRG00000022257",15,12,9
"8202","ENSPTRG00000022262",45,17,28
"8203","ENSPTRG00000022265",92,26,31
"8204","ENSPTRG00000022268",8,5,12
"8205","ENSPTRG00000022269",12,10,2
"8206","ENSPTRG00000022270",13,4,7
"8207","ENSPTRG00000022277",105,69,48
"8208","ENSPTRG00000022286",31,14,12
"8209","ENSPTRG00000022287",195,67,73
"8210","ENSPTRG00000022290",22,6,27
"8211","ENSPTRG00000022292",4,2,3
"8212","ENSPTRG00000022301",7,5,17
"8213","ENSPTRG00000022307",13,6,5
"8214","ENSPTRG00000022315",45,31,19
"8215","ENSPTRG00000022320",34,13,11
"8216","ENSPTRG00000022333",12,5,7
"8217","ENSPTRG00000022349",28,15,13
"8218","ENSPTRG00000022353",6,2,2
"8219","ENSPTRG00000022357",33,6,32
"8220","ENSPTRG00000022368",17,13,20
"8221","ENSPTRG00000022369",15,11,11
"8222","ENSPTRG00000022371",46,12,10
"8223","ENSPTRG00000022389",59,26,44
"8224","ENSPTRG00000022390",90,39,32
"8225","ENSPTRG00000022412",111,122,44
"8226","ENSPTRG00000022416",4,2,2
"8227","ENSPTRG00000022422",34,14,22
"8228","ENSPTRG00000022423",35,17,7
"8229","ENSPTRG00000022424",10,4,6
"8230","ENSPTRG00000022431",125,54,52
"8231","ENSPTRG00000022434",16,6,2
"8232","ENSPTRG00000022435",75,51,32
"8233","ENSPTRG00000022437",187,103,52
"8234","ENSPTRG00000022438",22,12,7
"8235","ENSPTRG00000022439",68,39,16
"8236","ENSPTRG00000022440",29,7,27
"8237","ENSPTRG00000022442",23,11,4
"8238","ENSPTRG00000022443",168,46,48
"8239","ENSPTRG00000022447",23,9,12
"8240","ENSPTRG00000022449",218,79,77
"8241","ENSPTRG00000022450",31,11,12
"8242","ENSPTRG00000022455",4,1,16
"8243","ENSPTRG00000022460",122,57,33
"8244","ENSPTRG00000022462",68,43,6
"8245","ENSPTRG00000022467",43,21,5
"8246","ENSPTRG00000022476",30,17,16
"8247","ENSPTRG00000022527",15,4,8
"8248","ENSPTRG00000022529",87,42,43
"8249","ENSPTRG00000022530",89,34,15
"8250","ENSPTRG00000022535",20,16,13
"8251","ENSPTRG00000022548",565,258,268
"8252","ENSPTRG00000022562",2,2,6
"8253","ENSPTRG00000022567",6,3,5
"8254","ENSPTRG00000022568",14,13,8
"8255","ENSPTRG00000022583",47,22,15
"8256","ENSPTRG00000022584",23,9,18
"8257","ENSPTRG00000022589",20,8,30
"8258","ENSPTRG00000022599",53,20,20
"8259","ENSPTRG00000022604",108,98,41
"8260","ENSPTRG00000022613",2,2,5
"8261","ENSPTRG00000022631",29,36,18
"8262","ENSPTRG00000022644",7,2,9
"8263","ENSPTRG00000022655",2,4,21
"8264","ENSPTRG00000022658",35,18,21
"8265","ENSPTRG00000022663",59,10,13
"8266","ENSPTRG00000022668",6,3,5
"8267","ENSPTRG00000022681",12,7,10
"8268","ENSPTRG00000022683",29,12,23
"8269","ENSPTRG00000022696",49,22,11
"8270","ENSPTRG00000022700",53,30,45
"8271","ENSPTRG00000022702",10,9,8
"8272","ENSPTRG00000022709",23,13,16
"8273","ENSPTRG00000022721",18,4,3
"8274","ENSPTRG00000022722",87,48,34
"8275","ENSPTRG00000022727",113,104,80
"8276","ENSPTRG00000022733",6,3,8
"8277","ENSPTRG00000022734",1215,802,1038
"8278","ENSPTRG00000022735",46,27,14
"8279","ENSPTRG00000022738",119,87,40
"8280","ENSPTRG00000022744",29,24,8
"8281","ENSPTRG00000022748",74,20,9
"8282","ENSPTRG00000022763",24,22,31
"8283","ENSPTRG00000022767",22,12,14
"8284","ENSPTRG00000022780",10,8,4
"8285","ENSPTRG00000022781",75,30,19
"8286","ENSPTRG00000022785",14,4,3
"8287","ENSPTRG00000022791",44,22,33
"8288","ENSPTRG00000022792",49,11,19
"8289","ENSPTRG00000022804",193,371,402
"8290","ENSPTRG00000022808",1616,1593,1010
"8291","ENSPTRG00000022813",9,4,9
"8292","ENSPTRG00000022819",93,58,50
"8293","ENSPTRG00000022820",80,42,31
"8294","ENSPTRG00000022822",18,17,6
"8295","ENSPTRG00000022830",40,35,35
"8296","ENSPTRG00000022833",127,72,65
"8297","ENSPTRG00000022841",1416,1314,1044
"8298","ENSPTRG00000022847",11,3,6
"8299","ENSPTRG00000022859",2,1,6
"8300","ENSPTRG00000022865",82,69,55
"8301","ENSPTRG00000022902",102,48,46
"8302","ENSPTRG00000022912",50,23,22
"8303","ENSPTRG00000022919",16,8,2
"8304","ENSPTRG00000022932",7,4,3
"8305","ENSPTRG00000022934",165,88,43
"8306","ENSPTRG00000022937",2,1,8
"8307","ENSPTRG00000022947",4,4,3
"8308","ENSPTRG00000022948",11,10,4
"8309","ENSPTRG00000022949",9,5,6
"8310","ENSPTRG00000022951",1,2,13
"8311","ENSPTRG00000022953",8,2,7
"8312","ENSPTRG00000022963",24,4,8
"8313","ENSPTRG00000022966",21,6,4
"8314","ENSPTRG00000022972",73,30,13
"8315","ENSPTRG00000022977",18,16,30
"8316","ENSPTRG00000022979",30,11,13
"8317","ENSPTRG00000022983",14,3,9
"8318","ENSPTRG00000022987",24,4,12
"8319","ENSPTRG00000022996",12,8,10
"8320","ENSPTRG00000023007",8,12,9
"8321","ENSPTRG00000023015",80,38,49
"8322","ENSPTRG00000023028",15,10,9
"8323","ENSPTRG00000023030",4,1,2
"8324","ENSPTRG00000023038",10,4,8
"8325","ENSPTRG00000023040",30,18,15
"8326","ENSPTRG00000023041",21,9,10
"8327","ENSPTRG00000023043",34,30,38
"8328","ENSPTRG00000023056",23,26,36
"8329","ENSPTRG00000023059",6,2,4
"8330","ENSPTRG00000023062",182,101,62
"8331","ENSPTRG00000023064",1515,919,760
"8332","ENSPTRG00000023070",101,32,25
"8333","ENSPTRG00000023071",9,4,7
"8334","ENSPTRG00000023075",32,22,21
"8335","ENSPTRG00000023082",4,2,14
"8336","ENSPTRG00000023084",12,12,9
"8337","ENSPTRG00000023095",23,11,18
"8338","ENSPTRG00000023097",10,2,2
"8339","ENSPTRG00000023101",10,4,4
"8340","ENSPTRG00000023105",61,32,29
"8341","ENSPTRG00000023109",31,5,12
"8342","ENSPTRG00000023125",6,8,10
"8343","ENSPTRG00000023126",27,17,7
"8344","ENSPTRG00000023129",42,17,13
"8345","ENSPTRG00000023130",80,42,46
"8346","ENSPTRG00000023133",4,1,3
"8347","ENSPTRG00000023135",91,11,2
"8348","ENSPTRG00000023148",107,60,31
"8349","ENSPTRG00000023156",75,54,40
"8350","ENSPTRG00000023159",38,27,18
"8351","ENSPTRG00000023162",12,13,11
"8352","ENSPTRG00000023166",3,8,26
"8353","ENSPTRG00000023175",22,35,6
"8354","ENSPTRG00000023194",508,406,184
"8355","ENSPTRG00000023202",24,10,39
"8356","ENSPTRG00000023210",2,2,6
"8357","ENSPTRG00000023216",2,2,9
"8358","ENSPTRG00000023219",13,11,7
"8359","ENSPTRG00000023231",43,35,15
"8360","ENSPTRG00000023234",512,278,259
"8361","ENSPTRG00000023259",18,6,10
"8362","ENSPTRG00000023260",21,3,4
"8363","ENSPTRG00000023268",35,16,17
"8364","ENSPTRG00000023277",20,12,9
"8365","ENSPTRG00000023284",40,31,30
"8366","ENSPTRG00000023289",47,11,14
"8367","ENSPTRG00000023297",56,44,17
"8368","ENSPTRG00000023298",3,2,7
"8369","ENSPTRG00000023307",6,2,4
"8370","ENSPTRG00000023310",7,2,21
"8371","ENSPTRG00000023315",29,12,31
"8372","ENSPTRG00000023320",8,6,6
"8373","ENSPTRG00000023339",4,3,8
"8374","ENSPTRG00000023345",23,12,17
"8375","ENSPTRG00000023353",29,11,5
"8376","ENSPTRG00000023363",20,7,6
"8377","ENSPTRG00000023371",43,26,19
"8378","ENSPTRG00000023379",12,3,15
"8379","ENSPTRG00000023384",20,32,17
"8380","ENSPTRG00000023399",8,5,9
"8381","ENSPTRG00000023411",60,34,22
"8382","ENSPTRG00000023413",12,4,7
"8383","ENSPTRG00000023419",17,8,9
"8384","ENSPTRG00000023421",8,5,2
"8385","ENSPTRG00000023423",41,22,6
"8386","ENSPTRG00000023427",39,17,13
"8387","ENSPTRG00000023432",19,14,16
"8388","ENSPTRG00000023434",33,12,6
"8389","ENSPTRG00000023437",4,7,7
"8390","ENSPTRG00000023453",3,2,6
"8391","ENSPTRG00000023472",14,15,9
"8392","ENSPTRG00000023476",126,66,45
"8393","ENSPTRG00000023481",135,89,79
"8394","ENSPTRG00000023484",23,17,15
"8395","ENSPTRG00000023486",6,4,11
"8396","ENSPTRG00000023495",32,11,11
"8397","ENSPTRG00000023499",6,2,6
"8398","ENSPTRG00000023525",31,20,13
"8399","ENSPTRG00000023558",43,17,34
"8400","ENSPTRG00000023560",418,308,212
"8401","ENSPTRG00000023562",6,4,15
"8402","ENSPTRG00000023571",7,6,11
"8403","ENSPTRG00000023573",15,4,8
"8404","ENSPTRG00000023575",52,28,19
"8405","ENSPTRG00000023584",11,8,8
"8406","ENSPTRG00000023600",74,21,25
"8407","ENSPTRG00000023609",47,25,26
"8408","ENSPTRG00000023618",48,23,25
"8409","ENSPTRG00000023623",25,14,17
"8410","ENSPTRG00000023628",5,6,4
"8411","ENSPTRG00000023641",3,4,4
"8412","ENSPTRG00000023645",21,9,19
"8413","ENSPTRG00000023646",159,95,72
"8414","ENSPTRG00000023652",34,15,21
"8415","ENSPTRG00000023653",68,35,33
"8416","ENSPTRG00000023658",30,25,29
"8417","ENSPTRG00000023663",117,43,70
"8418","ENSPTRG00000023667",14,6,10
"8419","ENSPTRG00000023677",16,4,8
"8420","ENSPTRG00000023687",529,348,235
"8421","ENSPTRG00000023688",84,45,38
"8422","ENSPTRG00000023689",21,13,6
"8423","ENSPTRG00000023695",13,6,6
"8424","ENSPTRG00000023726",4,3,3
"8425","ENSPTRG00000023727",6,3,9
"8426","ENSPTRG00000023735",343,327,267
"8427","ENSPTRG00000023743",22,45,19
"8428","ENSPTRG00000023744",11,6,5
"8429","ENSPTRG00000023754",24,12,21
"8430","ENSPTRG00000023779",54,35,32
"8431","ENSPTRG00000023787",5,3,4
"8432","ENSPTRG00000023792",7,4,10
"8433","ENSPTRG00000023813",18,4,13
"8434","ENSPTRG00000023820",2,2,4
"8435","ENSPTRG00000023823",8,2,6
"8436","ENSPTRG00000023824",67,37,39
"8437","ENSPTRG00000023829",4,2,10
"8438","ENSPTRG00000023858",24,2,16
"8439","ENSPTRG00000023861",4,1,2
"8440","ENSPTRG00000023869",27,12,14
"8441","ENSPTRG00000023877",87,71,30
"8442","ENSPTRG00000023880",16,9,7
"8443","ENSPTRG00000023882",124,89,54
"8444","ENSPTRG00000023887",1208,725,788
"8445","ENSPTRG00000023911",266,142,125
"8446","ENSPTRG00000023917",10,10,10
"8447","ENSPTRG00000023918",9,5,7
"8448","ENSPTRG00000023925",78,51,46
"8449","ENSPTRG00000023928",12,6,12
"8450","ENSPTRG00000023938",18,16,5
"8451","ENSPTRG00000023940",17,10,8
"8452","ENSPTRG00000023946",8,4,3
"8453","ENSPTRG00000023950",17,13,18
"8454","ENSPTRG00000023952",85,70,34
"8455","ENSPTRG00000023960",14,7,6
"8456","ENSPTRG00000023965",79,37,43
"8457","ENSPTRG00000023968",65,48,15
"8458","ENSPTRG00000023973",85,29,27
"8459","ENSPTRG00000023985",50,29,11
"8460","ENSPTRG00000023991",4,2,1
"8461","ENSPTRG00000024007",6,3,6
"8462","ENSPTRG00000024008",38,44,27
"8463","ENSPTRG00000024019",19,5,7
"8464","ENSPTRG00000024024",80,38,8
"8465","ENSPTRG00000024040",15,7,19
"8466","ENSPTRG00000024042",134,42,27
"8467","ENSPTRG00000024043",17,7,8
"8468","ENSPTRG00000024045",2,2,1
"8469","ENSPTRG00000024056",2,1,4
"8470","ENSPTRG00000024059",10,8,14
"8471","ENSPTRG00000024077",72,18,21
"8472","ENSPTRG00000024078",42,16,12
"8473","ENSPTRG00000024079",2,3,1
"8474","ENSPTRG00000024080",48,23,23
"8475","ENSPTRG00000024081",14,4,4
"8476","ENSPTRG00000024082",4,4,6
"8477","ENSPTRG00000024118",71,36,24
"8478","ENSPTRG00000024129",45,46,23
"8479","ENSPTRG00000024131",22,7,12
"8480","ENSPTRG00000024134",20,14,12
"8481","ENSPTRG00000024143",10,4,10
"8482","ENSPTRG00000024149",6,4,10
"8483","ENSPTRG00000024152",54,42,26
"8484","ENSPTRG00000024158",62,44,28
"8485","ENSPTRG00000024164",10,6,9
"8486","ENSPTRG00000024190",25,15,12
"8487","ENSPTRG00000024202",76,38,48
"8488","ENSPTRG00000024214",54,46,55
"8489","ENSPTRG00000024216",34,34,4
"8490","ENSPTRG00000024219",61,43,33
"8491","ENSPTRG00000024222",92,35,74
"8492","ENSPTRG00000024231",7,5,6
"8493","ENSPTRG00000024232",8,5,1
"8494","ENSPTRG00000024234",63,41,33
"8495","ENSPTRG00000024236",16,15,12
"8496","ENSPTRG00000024238",12,4,2
"8497","ENSPTRG00000024246",294,91,129
"8498","ENSPTRG00000024270",4,2,10
"8499","ENSPTRG00000024272",41,15,26
"8500","ENSPTRG00000024274",29,22,28
"8501","ENSPTRG00000024318",11,16,8
"8502","ENSPTRG00000024326",84,57,43
"8503","ENSPTRG00000024331",4,1,11
"8504","ENSPTRG00000024332",33,20,9
